time,data
12.490967,3.840105e-20
12.491455,3.851360e-20
12.491943,5.657060e-20
12.492432,3.153945e-20
12.492920,5.328963e-20
12.493408,5.785755e-20
12.493896,4.911252e-20
12.494385,7.568085e-20
12.494873,2.147900e-20
12.495361,4.881217e-20
12.495850,5.784607e-20
12.496338,5.496785e-20
12.496826,5.272266e-20
12.497314,5.513482e-20
12.497803,5.980813e-20
12.498291,5.060062e-20
12.498779,3.445374e-20
12.499268,5.317154e-20
12.499756,5.224019e-20
12.500244,3.841076e-20
12.500732,2.861701e-20
12.501221,5.074736e-20
12.501709,4.493342e-20
12.502197,5.315654e-20
12.502686,1.408709e-20
12.503174,4.551097e-20
12.503662,1.580276e-20
12.504150,4.791063e-20
12.504639,3.678716e-20
12.505127,4.032631e-20
12.505615,2.248031e-20
12.506104,2.559878e-20
12.506592,4.493273e-20
12.507080,3.268173e-20
12.507568,4.975502e-20
12.508057,7.033243e-21
12.508545,3.369099e-20
12.509033,1.351802e-20
12.509521,4.769247e-20
12.510010,1.618210e-20
12.510498,3.857083e-20
12.510986,2.067750e-20
12.511475,4.130138e-20
12.511963,1.367904e-20
12.512451,4.675275e-20
12.512939,5.072028e-20
12.513428,1.284156e-21
12.513916,5.036230e-20
12.514404,2.520075e-20
12.514893,3.107032e-20
12.515381,4.150448e-20
12.515869,3.755979e-20
12.516357,2.206763e-20
12.516846,4.545556e-20
12.517334,3.601080e-20
12.517822,3.356589e-20
12.518311,2.521434e-20
12.518799,5.772497e-20
12.519287,1.479043e-20
12.519775,4.788339e-20
12.520264,2.309124e-20
12.520752,4.094631e-20
12.521240,3.815202e-20
12.521729,1.440790e-20
12.522217,3.396069e-20
12.522705,4.187712e-20
12.523193,2.110032e-20
12.523682,3.354407e-20
12.524170,2.459115e-20
12.524658,3.665378e-20
12.525146,7.860283e-21
12.525635,5.657712e-20
12.526123,2.860887e-20
12.526611,-9.266782e-21
12.527100,2.304250e-20
12.527588,2.937638e-20
12.528076,2.007016e-20
12.528564,2.608792e-20
12.529053,6.514158e-21
12.529541,1.296041e-20
12.530029,1.951183e-20
12.530518,-1.867441e-20
12.531006,3.729939e-20
12.531494,4.296394e-21
12.531982,-1.279147e-20
12.532471,1.189107e-20
12.532959,-1.430937e-20
12.533447,9.924361e-21
12.533936,-2.021003e-20
12.534424,-2.528958e-20
12.534912,5.723304e-21
12.535400,-8.942773e-21
12.535889,-1.660196e-20
12.536377,-3.035588e-20
12.536865,-2.371856e-20
12.537354,-2.166152e-20
12.537842,-2.847748e-20
12.538330,-9.326908e-21
12.538818,-1.844780e-20
12.539307,-2.190663e-20
12.539795,-4.333079e-20
12.540283,-5.720725e-21
12.540771,-2.645554e-20
12.541260,-2.448796e-20
12.541748,-2.286485e-20
12.542236,-1.173768e-20
12.542725,-8.197792e-21
12.543213,-2.555513e-20
12.543701,-1.715922e-20
12.544189,-1.750887e-20
12.544678,1.311699e-21
12.545166,-3.981213e-21
12.545654,-1.393777e-20
12.546143,3.483989e-21
12.546631,-1.581528e-20
12.547119,-7.214154e-22
12.547607,-1.285400e-21
12.548096,-2.849886e-20
12.548584,2.045718e-20
12.549072,4.098403e-21
12.549561,8.219667e-21
12.550049,-5.071526e-21
12.550537,-2.562056e-20
12.551025,2.183200e-20
12.551514,4.551468e-20
12.552002,5.056215e-21
12.552490,-9.268184e-21
12.552979,-4.385079e-21
12.553467,4.648604e-21
12.553955,4.208810e-21
12.554443,3.907256e-21
12.554932,-9.932214e-21
12.555420,7.361356e-21
12.555908,1.080998e-20
12.556396,-2.113178e-20
12.556885,1.103636e-20
12.557373,1.060964e-20
12.557861,-5.731638e-21
12.558350,-9.364626e-21
12.558838,3.598915e-21
12.559326,1.449039e-20
12.559814,-2.565423e-20
12.560303,-2.656458e-20
12.560791,-7.423651e-21
12.561279,-4.638023e-21
12.561768,2.628491e-21
12.562256,-2.868818e-20
12.562744,-6.407336e-21
12.563232,-3.227482e-20
12.563721,-2.944443e-20
12.564209,-1.711876e-20
12.564697,-2.852113e-20
12.565186,-6.150696e-21
12.565674,-7.110955e-20
12.566162,-4.515065e-21
12.566650,-4.362527e-20
12.567139,-2.028101e-20
12.567627,-4.712050e-20
12.568115,-6.407779e-20
12.568604,-1.899578e-20
12.569092,-3.622209e-20
12.569580,-4.549302e-20
12.570068,-6.955815e-20
12.570557,-3.337713e-20
12.571045,-5.784428e-20
12.571533,-4.804972e-20
12.572021,-7.935503e-20
12.572510,-3.738702e-20
12.572998,-6.734420e-20
12.573486,-5.103615e-20
12.573975,-5.876344e-20
12.574463,-6.779817e-20
12.574951,-7.030416e-20
12.575439,-4.565597e-20
12.575928,-5.283753e-20
12.576416,-5.589704e-20
12.576904,-7.176651e-20
12.577393,-3.092050e-20
12.577881,-6.450018e-20
12.578369,-4.590530e-20
12.578857,-5.744760e-20
12.579346,-4.683707e-20
12.579834,-4.705021e-20
12.580322,-2.588421e-20
12.580811,-5.053558e-20
12.581299,-4.745937e-20
12.581787,-4.417645e-20
12.582275,-3.720196e-21
12.582764,-3.914555e-20
12.583252,-3.367014e-20
12.583740,-4.035411e-21
12.584229,-3.310737e-20
12.584717,-2.051006e-20
12.585205,-2.278623e-20
12.585693,-1.278882e-20
12.586182,1.603020e-20
12.586670,6.088938e-22
12.587158,6.050086e-21
12.587646,8.643756e-21
12.588135,4.421001e-20
12.588623,2.344136e-20
12.589111,2.164884e-20
12.589600,6.112205e-20
12.590088,5.510904e-20
12.590576,4.301573e-20
12.591064,4.238628e-20
12.591553,6.452007e-20
12.592041,6.447689e-20
12.592529,8.372977e-20
12.593018,6.349621e-20
12.593506,8.692682e-20
12.593994,8.631622e-20
12.594482,8.262965e-20
12.594971,1.201710e-19
12.595459,8.377232e-20
12.595947,1.211636e-19
12.596436,1.043549e-19
12.596924,1.179147e-19
12.597412,1.305739e-19
12.597900,1.278840e-19
12.598389,1.140090e-19
12.598877,1.481470e-19
12.599365,1.127750e-19
12.599854,1.316781e-19
12.600342,1.437665e-19
12.600830,1.270111e-19
12.601318,1.459196e-19
12.601807,1.305887e-19
12.602295,1.514426e-19
12.602783,1.272200e-19
12.603271,1.294946e-19
12.603760,1.191317e-19
12.604248,1.329985e-19
12.604736,1.214766e-19
12.605225,1.331942e-19
12.605713,1.160386e-19
12.606201,1.209791e-19
12.606689,1.122265e-19
12.607178,1.091675e-19
12.607666,1.037365e-19
12.608154,1.076427e-19
12.608643,8.493405e-20
12.609131,6.483456e-20
12.609619,8.638839e-20
12.610107,7.587205e-20
12.610596,6.058391e-20
12.611084,4.211107e-20
12.611572,5.218977e-20
12.612061,2.152089e-20
12.612549,2.214428e-20
12.613037,2.212474e-20
12.613525,2.890875e-20
12.614014,-1.074831e-20
12.614502,-2.717533e-20
12.614990,2.075498e-20
12.615479,-2.154836e-20
12.615967,-6.053780e-20
12.616455,-5.659319e-20
12.616943,-3.533897e-20
12.617432,-7.944942e-20
12.617920,-8.349387e-20
12.618408,-8.584580e-20
12.618896,-8.807633e-20
12.619385,-9.441393e-20
12.619873,-1.075206e-19
12.620361,-1.072853e-19
12.620850,-1.086673e-19
12.621338,-1.231582e-19
12.621826,-1.593313e-19
12.622314,-1.372058e-19
12.622803,-1.509224e-19
12.623291,-1.701776e-19
12.623779,-1.277691e-19
12.624268,-1.469379e-19
12.624756,-1.906956e-19
12.625244,-1.680896e-19
12.625732,-1.812236e-19
12.626221,-1.746983e-19
12.626709,-1.642041e-19
12.627197,-1.656791e-19
12.627686,-2.029401e-19
12.628174,-1.627873e-19
12.628662,-1.959337e-19
12.629150,-1.760561e-19
12.629639,-1.795949e-19
12.630127,-1.434885e-19
12.630615,-1.644742e-19
12.631104,-2.046922e-19
12.631592,-1.500646e-19
12.632080,-1.531759e-19
12.632568,-1.580882e-19
12.633057,-1.421683e-19
12.633545,-1.596425e-19
12.634033,-1.264108e-19
12.634521,-1.483780e-19
12.635010,-1.159305e-19
12.635498,-1.182024e-19
12.635986,-1.188200e-19
12.636475,-1.100360e-19
12.636963,-1.098130e-19
12.637451,-9.028310e-20
12.637939,-7.294655e-20
12.638428,-8.220991e-20
12.638916,-7.898072e-20
12.639404,-7.436018e-20
12.639893,-7.056735e-20
12.640381,-3.424067e-20
12.640869,-2.902499e-20
12.641357,-2.833838e-20
12.641846,-4.232777e-20
12.642334,-9.661627e-21
12.642822,-1.535052e-20
12.643311,8.971840e-21
12.643799,1.320514e-20
12.644287,1.193703e-20
12.644775,1.514366e-20
12.645264,4.175265e-20
12.645752,5.273503e-20
12.646240,1.340772e-21
12.646729,5.546093e-20
12.647217,8.900510e-20
12.647705,6.609024e-20
12.648193,7.359196e-20
12.648682,7.508473e-20
12.649170,8.872883e-20
12.649658,1.146254e-19
12.650146,1.145084e-19
12.650635,1.163154e-19
12.651123,1.071748e-19
12.651611,1.114404e-19
12.652100,1.370993e-19
12.652588,1.645246e-19
12.653076,1.313928e-19
12.653564,1.440362e-19
12.654053,1.544707e-19
12.654541,1.456913e-19
12.655029,1.632357e-19
12.655518,1.381074e-19
12.656006,1.501931e-19
12.656494,1.724997e-19
12.656982,1.313887e-19
12.657471,1.704634e-19
12.657959,1.712791e-19
12.658447,1.463861e-19
12.658936,1.293425e-19
12.659424,1.482099e-19
12.659912,1.428782e-19
12.660400,1.673200e-19
12.660889,1.396585e-19
12.661377,1.186205e-19
12.661865,1.234264e-19
12.662354,1.275552e-19
12.662842,1.153295e-19
12.663330,1.176110e-19
12.663818,1.191501e-19
12.664307,8.331534e-20
12.664795,9.041679e-20
12.665283,8.771928e-20
12.665771,7.629642e-20
12.666260,7.263317e-20
12.666748,3.316498e-20
12.667236,5.617176e-20
12.667725,5.556729e-20
12.668213,2.679393e-20
12.668701,3.807705e-20
12.669189,1.469830e-20
12.669678,-6.158463e-22
12.670166,-3.030598e-21
12.670654,-1.781677e-20
12.671143,-1.483140e-21
12.671631,-3.570014e-20
12.672119,-4.753031e-20
12.672607,-4.109171e-20
12.673096,-5.703375e-20
12.673584,-6.925797e-20
12.674072,-4.540513e-20
12.674561,-7.200234e-20
12.675049,-9.562058e-20
12.675537,-7.560209e-20
12.676025,-1.065882e-19
12.676514,-1.251175e-19
12.677002,-7.558552e-20
12.677490,-1.165689e-19
12.677979,-1.333098e-19
12.678467,-1.213798e-19
12.678955,-1.293278e-19
12.679443,-1.454878e-19
12.679932,-1.215934e-19
12.680420,-1.205529e-19
12.680908,-1.523795e-19
12.681396,-1.396174e-19
12.681885,-1.510252e-19
12.682373,-1.558568e-19
12.682861,-1.320724e-19
12.683350,-1.307525e-19
12.683838,-1.666441e-19
12.684326,-1.572968e-19
12.684814,-1.587998e-19
12.685303,-1.411238e-19
12.685791,-1.367261e-19
12.686279,-1.393278e-19
12.686768,-1.601959e-19
12.687256,-1.265503e-19
12.687744,-1.122831e-19
12.688232,-1.448345e-19
12.688721,-1.266682e-19
12.689209,-1.172710e-19
12.689697,-1.023860e-19
12.690186,-1.302313e-19
12.690674,-1.092184e-19
12.691162,-9.643279e-20
12.691650,-8.292968e-20
12.692139,-8.601448e-20
12.692627,-7.562893e-20
12.693115,-8.940189e-20
12.693604,-6.865197e-20
12.694092,-5.581995e-20
12.694580,-6.146221e-20
12.695068,-5.420047e-20
12.695557,-3.775388e-20
12.696045,-2.435290e-20
12.696533,-3.381454e-20
12.697021,-1.329423e-20
12.697510,-5.295293e-21
12.697998,-2.159471e-20
12.698486,3.281606e-20
12.698975,1.864264e-20
12.699463,-8.917869e-21
12.699951,8.154849e-21
12.700439,3.210900e-20
12.700928,3.491148e-20
12.701416,4.580977e-20
12.701904,3.873377e-20
12.702393,5.443215e-20
12.702881,4.804651e-20
12.703369,5.327575e-20
12.703857,6.994134e-20
12.704346,8.239152e-20
12.704834,6.765034e-20
12.705322,6.539698e-20
12.705811,9.370442e-20
12.706299,1.048692e-19
12.706787,8.629250e-20
12.707275,9.420530e-20
12.707764,7.420270e-20
12.708252,1.220020e-19
12.708740,7.831000e-20
12.709229,1.279560e-19
12.709717,1.019538e-19
12.710205,8.885576e-20
12.710693,8.875356e-20
12.711182,9.619057e-20
12.711670,1.097445e-19
12.712158,1.134645e-19
12.712646,1.200078e-19
12.713135,8.026910e-20
12.713623,9.629362e-20
12.714111,1.231450e-19
12.714600,8.084343e-20
12.715088,1.063052e-19
12.715576,9.282635e-20
12.716064,8.637564e-20
12.716553,8.696463e-20
12.717041,9.762245e-20
12.717529,8.411452e-20
12.718018,7.161044e-20
12.718506,8.129459e-20
12.718994,7.114421e-20
12.719482,7.812846e-20
12.719971,6.790113e-20
12.720459,5.836210e-20
12.720947,5.975457e-20
12.721436,5.202801e-20
12.721924,4.141505e-20
12.722412,6.498040e-20
12.722900,3.881796e-20
12.723389,3.556765e-20
12.723877,4.039814e-20
12.724365,4.940103e-20
12.724854,1.615208e-20
12.725342,1.761084e-20
12.725830,3.233618e-20
12.726318,5.127039e-20
12.726807,2.041680e-20
12.727295,1.797508e-20
12.727783,3.747853e-22
12.728271,2.445228e-20
12.728760,4.138479e-21
12.729248,8.758310e-21
12.729736,2.657104e-21
12.730225,1.023324e-20
12.730713,-3.571182e-21
12.731201,3.981913e-21
12.731689,-1.522147e-20
12.732178,-1.787660e-20
12.732666,-2.963457e-20
12.733154,1.367951e-20
12.733643,-2.207013e-20
12.734131,-1.110364e-20
12.734619,-1.698685e-20
12.735107,-1.857478e-20
12.735596,-8.206359e-21
12.736084,-3.077738e-20
12.736572,-3.049574e-20
12.737061,-1.884601e-20
12.737549,-3.537415e-20
12.738037,-2.949949e-20
12.738525,-9.921719e-21
12.739014,-6.402244e-20
12.739502,-1.915527e-20
12.739990,-2.423032e-20
12.740479,-3.911798e-20
12.740967,-5.497610e-20
12.741455,-4.563715e-20
12.741943,-4.522390e-20
12.742432,-4.712046e-20
12.742920,-5.713556e-20
12.743408,-5.585743e-20
12.743896,-5.342709e-20
12.744385,-5.375248e-20
12.744873,-6.023765e-20
12.745361,-5.325326e-20
12.745850,-2.754484e-20
12.746338,-7.067228e-20
12.746826,-6.621313e-20
12.747314,-7.305348e-20
12.747803,-5.443921e-20
12.748291,-5.807880e-20
12.748779,-5.646702e-20
12.749268,-6.819209e-20
12.749756,-7.136098e-20
12.750244,-6.782446e-20
12.750732,-6.285025e-20
12.751221,-5.584471e-20
12.751709,-6.940744e-20
12.752197,-7.103310e-20
12.752686,-1.019108e-19
12.753174,-6.125952e-20
12.753662,-7.960036e-20
12.754150,-6.490416e-20
12.754639,-7.333832e-20
12.755127,-8.471882e-20
12.755615,-7.972884e-20
12.756104,-6.931238e-20
12.756592,-7.520450e-20
12.757080,-5.976167e-20
12.757568,-9.789242e-20
12.758057,-8.348344e-20
12.758545,-9.264432e-20
12.759033,-7.724855e-20
12.759521,-9.157413e-20
12.760010,-7.183143e-20
12.760498,-1.032254e-19
12.760986,-1.023601e-19
12.761475,-7.533635e-20
12.761963,-8.181311e-20
12.762451,-7.254184e-20
12.762939,-1.032827e-19
12.763428,-9.474268e-20
12.763916,-9.897192e-20
12.764404,-8.222642e-20
12.764893,-8.315898e-20
12.765381,-7.585170e-20
12.765869,-9.928982e-20
12.766357,-7.479375e-20
12.766846,-8.012070e-20
12.767334,-1.069687e-19
12.767822,-7.394569e-20
12.768311,-5.698391e-20
12.768799,-8.811498e-20
12.769287,-7.124483e-20
12.769775,-7.263682e-20
12.770264,-6.168307e-20
12.770752,-5.553197e-20
12.771240,-6.044126e-20
12.771729,-5.401530e-20
12.772217,-5.125446e-20
12.772705,-4.472236e-20
12.773193,-3.867529e-20
12.773682,-5.880216e-20
12.774170,-3.829730e-20
