time,template
0.527832,-3.672715e-20
0.528076,-3.235471e-20
0.528320,-2.775334e-20
0.528564,-2.295824e-20
0.528809,-1.800192e-20
0.529053,-1.291693e-20
0.529297,-7.736649e-21
0.529541,-2.502775e-21
0.529785,2.754897e-21
0.530029,7.992034e-21
0.530273,1.317592e-20
0.530518,1.827490e-20
0.530762,2.324313e-20
0.531006,2.805659e-20
0.531250,3.267266e-20
0.531494,3.706555e-20
0.531738,4.119724e-20
0.531982,4.504672e-20
0.532227,4.858089e-20
0.532471,5.177504e-20
0.532715,5.460883e-20
0.532959,5.706082e-20
0.533203,5.911348e-20
0.533447,6.075309e-20
0.533691,6.196543e-20
0.533936,6.274295e-20
0.534180,6.307984e-20
0.534424,6.297298e-20
0.534668,6.242287e-20
0.534912,6.143310e-20
0.535156,6.000994e-20
0.535400,5.816206e-20
0.535645,5.590373e-20
0.535889,5.325097e-20
0.536133,5.022080e-20
0.536377,4.683215e-20
0.536621,4.311287e-20
0.536865,3.908492e-20
0.537109,3.478011e-20
0.537354,3.022892e-20
0.537598,2.545562e-20
0.537842,2.050591e-20
0.538086,1.540590e-20
0.538330,1.019236e-20
0.538574,4.904964e-21
0.538818,-4.207552e-22
0.539062,-5.745108e-21
0.539307,-1.103316e-20
0.539551,-1.624351e-20
0.539795,-2.134010e-20
0.540039,-2.628933e-20
0.540283,-3.105569e-20
0.540527,-3.560170e-20
0.540771,-3.989880e-20
0.541016,-4.391296e-20
0.541260,-4.761675e-20
0.541504,-5.098218e-20
0.541748,-5.398413e-20
0.541992,-5.660456e-20
0.542236,-5.882249e-20
0.542480,-6.062095e-20
0.542725,-6.198758e-20
0.542969,-6.291140e-20
0.543213,-6.338557e-20
0.543457,-6.340677e-20
0.543701,-6.297387e-20
0.543945,-6.208972e-20
0.544189,-6.075998e-20
0.544434,-5.899391e-20
0.544678,-5.680468e-20
0.544922,-5.420605e-20
0.545166,-5.121820e-20
0.545410,-4.785944e-20
0.545654,-4.415373e-20
0.545898,-4.013009e-20
0.546143,-3.581590e-20
0.546387,-3.124109e-20
0.546631,-2.644003e-20
0.546875,-2.144445e-20
0.547119,-1.629376e-20
0.547363,-1.102030e-20
0.547607,-5.662806e-21
0.547852,-2.676194e-22
0.548096,5.136017e-21
0.548340,1.050617e-20
0.548584,1.580208e-20
0.548828,2.098822e-20
0.549072,2.602328e-20
0.549316,3.087514e-20
0.549561,3.550496e-20
0.549805,3.987762e-20
0.550049,4.396661e-20
0.550293,4.774011e-20
0.550537,5.116779e-20
0.550781,5.422537e-20
0.551025,5.689145e-20
0.551270,5.914573e-20
0.551514,6.097207e-20
0.551758,6.235576e-20
0.552002,6.328682e-20
0.552246,6.375782e-20
0.552490,6.376490e-20
0.552734,6.330747e-20
0.552979,6.238892e-20
0.553223,6.101485e-20
0.553467,5.919405e-20
0.553711,5.694097e-20
0.553955,5.427213e-20
0.554199,5.120356e-20
0.554443,4.776046e-20
0.554688,4.396519e-20
0.554932,3.984717e-20
0.555176,3.543397e-20
0.555420,3.075994e-20
0.555664,2.585653e-20
0.555908,2.076205e-20
0.556152,1.551472e-20
0.556396,1.014723e-20
0.556641,4.702567e-21
0.556885,-7.763998e-22
0.557129,-6.257250e-21
0.557373,-1.169096e-20
0.557617,-1.704712e-20
0.557861,-2.227489e-20
0.558105,-2.734413e-20
0.558350,-3.221625e-20
0.558594,-3.685253e-20
0.558838,-4.121876e-20
0.559082,-4.528472e-20
0.559326,-4.901795e-20
0.559570,-5.239247e-20
0.559814,-5.538119e-20
0.560059,-5.796318e-20
0.560303,-6.011784e-20
0.560547,-6.182838e-20
0.560791,-6.308313e-20
0.561035,-6.387120e-20
0.561279,-6.418690e-20
0.561523,-6.402713e-20
0.561768,-6.339250e-20
0.562012,-6.228733e-20
0.562256,-6.072005e-20
0.562500,-5.870036e-20
0.562744,-5.624218e-20
0.562988,-5.336768e-20
0.563232,-5.009113e-20
0.563477,-4.644400e-20
0.563721,-4.244757e-20
0.563965,-3.813078e-20
0.564209,-3.352841e-20
0.564453,-2.867555e-20
0.564697,-2.360382e-20
0.564941,-1.835434e-20
0.565186,-1.296332e-20
0.565430,-7.473739e-21
0.565674,-1.926545e-21
0.565918,3.639793e-21
0.566162,9.181710e-21
0.566406,1.465868e-20
0.566650,2.002866e-20
0.566895,2.525045e-20
0.567139,3.028751e-20
0.567383,3.510168e-20
0.567627,3.965175e-20
0.567871,4.391116e-20
0.568115,4.784007e-20
0.568359,5.141300e-20
0.568604,5.460029e-20
0.568848,5.738079e-20
0.569092,5.973009e-20
0.569336,6.163209e-20
0.569580,6.307051e-20
0.569824,6.403436e-20
0.570068,6.451635e-20
0.570312,6.451185e-20
0.570557,6.402081e-20
0.570801,6.304603e-20
0.571045,6.159399e-20
0.571289,5.967707e-20
0.571533,5.730572e-20
0.571777,5.450197e-20
0.572021,5.128294e-20
0.572266,4.767199e-20
0.572510,4.370216e-20
0.572754,3.939407e-20
0.572998,3.478730e-20
0.573242,2.991436e-20
0.573486,2.480742e-20
0.573730,1.951587e-20
0.573975,1.406971e-20
0.574219,8.510898e-21
0.574463,2.886462e-21
0.574707,-2.762798e-21
0.574951,-8.395866e-21
0.575195,-1.396687e-20
0.575439,-1.943431e-20
0.575684,-2.475824e-20
0.575928,-2.989774e-20
0.576172,-3.480818e-20
0.576416,-3.945792e-20
0.576660,-4.381074e-20
0.576904,-4.782728e-20
0.577148,-5.148164e-20
0.577393,-5.474573e-20
0.577637,-5.759220e-20
0.577881,-5.999812e-20
0.578125,-6.194694e-20
0.578369,-6.342106e-20
0.578613,-6.440954e-20
0.578857,-6.490442e-20
0.579102,-6.490113e-20
0.579346,-6.439939e-20
0.579590,-6.340218e-20
0.579834,-6.191713e-20
0.580078,-5.995397e-20
0.580322,-5.752852e-20
0.580566,-5.465877e-20
0.580811,-5.136459e-20
0.581055,-4.767381e-20
0.581299,-4.361419e-20
0.581543,-3.921294e-20
0.581787,-3.450816e-20
0.582031,-2.953445e-20
0.582275,-2.432817e-20
0.582520,-1.893104e-20
0.582764,-1.338177e-20
0.583008,-7.727932e-21
0.583252,-2.010339e-21
0.583496,3.726777e-21
0.583740,9.437949e-21
0.583984,1.507789e-20
0.584229,2.060376e-20
0.584473,2.597442e-20
0.584717,3.114869e-20
0.584961,3.608000e-20
0.585205,4.073503e-20
0.585449,4.507772e-20
0.585693,4.907149e-20
0.585938,5.268435e-20
0.586182,5.588852e-20
0.586426,5.865953e-20
0.586670,6.097386e-20
0.586914,6.281358e-20
0.587158,6.416446e-20
0.587402,6.501426e-20
0.587646,6.535646e-20
0.587891,6.518771e-20
0.588135,6.450858e-20
0.588379,6.332345e-20
0.588623,6.164268e-20
0.588867,5.947708e-20
0.589111,5.684197e-20
0.589355,5.376245e-20
0.589600,5.025717e-20
0.589844,4.635389e-20
0.590088,4.208409e-20
0.590332,3.748186e-20
0.590576,3.258241e-20
0.590820,2.742130e-20
0.591064,2.204332e-20
0.591309,1.648795e-20
0.591553,1.080069e-20
0.591797,5.022340e-21
0.592041,-8.016753e-22
0.592285,-6.617423e-21
0.592529,-1.238792e-20
0.592773,-1.806156e-20
0.593018,-2.360010e-20
0.593262,-2.895283e-20
0.593506,-3.407914e-20
0.593750,-3.893823e-20
0.593994,-4.349288e-20
0.594238,-4.770498e-20
0.594482,-5.154022e-20
0.594727,-5.497076e-20
0.594971,-5.796530e-20
0.595215,-6.050131e-20
0.595459,-6.255830e-20
0.595703,-6.411786e-20
0.595947,-6.516902e-20
0.596191,-6.570127e-20
0.596436,-6.571046e-20
0.596680,-6.519578e-20
0.596924,-6.416096e-20
0.597168,-6.261283e-20
0.597412,-6.056375e-20
0.597656,-5.803011e-20
0.597900,-5.503145e-20
0.598145,-5.159005e-20
0.598389,-4.773335e-20
0.598633,-4.349315e-20
0.598877,-3.890003e-20
0.599121,-3.399344e-20
0.599365,-2.881170e-20
0.599609,-2.339330e-20
0.599854,-1.778705e-20
0.600098,-1.203210e-20
0.600342,-6.175390e-21
0.600586,-2.689133e-22
0.600830,5.645872e-21
0.601074,1.151834e-20
0.601318,1.730311e-20
0.601562,2.294863e-20
0.601807,2.841409e-20
0.602051,3.365678e-20
0.602295,3.862792e-20
0.602539,4.329141e-20
0.602783,4.760754e-20
0.603027,5.154176e-20
0.603271,5.506170e-20
0.603516,5.813688e-20
0.603760,6.074405e-20
0.604004,6.286151e-20
0.604248,6.446957e-20
0.604492,6.555632e-20
0.604736,6.611156e-20
0.604980,6.613018e-20
0.605225,6.561171e-20
0.605469,6.455937e-20
0.605713,6.298142e-20
0.605957,6.088861e-20
0.606201,5.830039e-20
0.606445,5.523447e-20
0.606689,5.171661e-20
0.606934,4.777583e-20
0.607178,4.344025e-20
0.607422,3.874831e-20
0.607666,3.373645e-20
0.607910,2.844704e-20
0.608154,2.291939e-20
0.608398,1.720117e-20
0.608643,1.133903e-20
0.608887,5.380863e-21
0.609131,-6.246059e-22
0.609375,-6.632224e-21
0.609619,-1.258664e-20
0.609863,-1.844193e-20
0.610107,-2.415175e-20
0.610352,-2.966240e-20
0.610596,-3.493577e-20
0.610840,-3.992449e-20
0.611084,-4.458798e-20
0.611328,-4.888737e-20
0.611572,-5.278670e-20
0.611816,-5.625270e-20
0.612061,-5.925641e-20
0.612305,-6.177223e-20
0.612549,-6.378067e-20
0.612793,-6.526282e-20
0.613037,-6.620600e-20
0.613281,-6.660192e-20
0.613525,-6.644680e-20
0.613770,-6.574094e-20
0.614014,-6.448968e-20
0.614258,-6.270290e-20
0.614502,-6.039496e-20
0.614746,-5.758250e-20
0.614990,-5.428983e-20
0.615234,-5.054659e-20
0.615479,-4.637627e-20
0.615723,-4.181978e-20
0.615967,-3.691270e-20
0.616211,-3.169377e-20
0.616455,-2.620597e-20
0.616699,-2.049749e-20
0.616943,-1.461487e-20
0.617188,-8.604031e-21
0.617432,-2.520034e-21
0.617676,3.591399e-21
0.617920,9.676132e-21
0.618164,1.568322e-20
0.618408,2.156521e-20
0.618652,2.726779e-20
0.618896,3.274678e-20
0.619141,3.795493e-20
0.619385,4.284736e-20
0.619629,4.738271e-20
0.619873,5.152453e-20
0.620117,5.523414e-20
0.620361,5.848288e-20
0.620605,6.124106e-20
0.620850,6.348502e-20
0.621094,6.519539e-20
0.621338,6.635799e-20
0.621582,6.696087e-20
0.621826,6.699880e-20
0.622070,6.647084e-20
0.622314,6.538098e-20
0.622559,6.373660e-20
0.622803,6.155252e-20
0.623047,5.884528e-20
0.623291,5.563917e-20
0.623535,5.195810e-20
0.623779,4.783365e-20
0.624023,4.330179e-20
0.624268,3.839574e-20
0.624512,3.316407e-20
0.624756,2.764404e-20
0.625000,2.188575e-20
0.625244,1.594097e-20
0.625488,9.853240e-21
0.625732,3.675105e-21
0.625977,-2.535761e-21
0.626221,-8.727437e-21
0.626465,-1.485313e-20
0.626709,-2.085532e-20
0.626953,-2.668257e-20
0.627197,-3.228491e-20
0.627441,-3.761508e-20
0.627686,-4.262625e-20
0.627930,-4.727599e-20
0.628174,-5.152526e-20
0.628418,-5.533311e-20
0.628662,-5.867071e-20
0.628906,-6.150677e-20
0.629150,-6.381554e-20
0.629395,-6.557772e-20
0.629639,-6.677680e-20
0.629883,-6.740198e-20
0.630127,-6.744717e-20
0.630371,-6.691134e-20
0.630615,-6.579799e-20
0.630859,-6.411606e-20
0.631104,-6.187925e-20
0.631348,-5.910667e-20
0.631592,-5.582119e-20
0.631836,-5.205117e-20
0.632080,-4.782807e-20
0.632324,-4.318863e-20
0.632568,-3.816921e-20
0.632812,-3.281867e-20
0.633057,-2.717688e-20
0.633301,-2.129501e-20
0.633545,-1.522888e-20
0.633789,-9.022032e-21
0.634033,-2.732202e-21
0.634277,3.584954e-21
0.634521,9.874477e-21
0.634766,1.608459e-20
0.635010,2.215703e-20
0.635254,2.804068e-20
0.635498,3.368573e-20
0.635742,3.903719e-20
0.635986,4.405407e-20
0.636230,4.868932e-20
0.636475,5.289926e-20
0.636719,5.665133e-20
0.636963,5.990988e-20
0.637207,6.264566e-20
0.637451,6.483362e-20
0.637695,6.645432e-20
0.637939,6.749261e-20
0.638184,6.793891e-20
0.638428,6.778839e-20
0.638672,6.704110e-20
0.638916,6.570354e-20
0.639160,6.378679e-20
0.639404,6.130584e-20
0.639648,5.828344e-20
0.639893,5.474289e-20
0.640137,5.071890e-20
0.640381,4.624188e-20
0.640625,4.135596e-20
0.640869,3.609745e-20
0.641113,3.051637e-20
0.641357,2.466090e-20
0.641602,1.858555e-20
0.641846,1.233800e-20
0.642090,5.976347e-21
0.642334,-4.420168e-22
0.642578,-6.861180e-21
0.642822,-1.322408e-20
0.643066,-1.947106e-20
0.643311,-2.555240e-20
0.643555,-3.141065e-20
0.643799,-3.699241e-20
0.644043,-4.224933e-20
0.644287,-4.713236e-20
0.644531,-5.159828e-20
0.644775,-5.560722e-20
0.645020,-5.912142e-20
0.645264,-6.210945e-20
0.645508,-6.454351e-20
0.645752,-6.640204e-20
0.645996,-6.766643e-20
0.646240,-6.832525e-20
0.646484,-6.837151e-20
0.646729,-6.780395e-20
0.646973,-6.662704e-20
0.647217,-6.485015e-20
0.647461,-6.248856e-20
0.647705,-5.956274e-20
0.647949,-5.609885e-20
0.648193,-5.212626e-20
0.648438,-4.768060e-20
0.648682,-4.280215e-20
0.648926,-3.753280e-20
0.649170,-3.192039e-20
0.649414,-2.601711e-20
0.649658,-1.987219e-20
0.649902,-1.354279e-20
0.650146,-7.085976e-21
0.650391,-5.632684e-22
0.650635,5.973580e-21
0.650879,1.245694e-20
0.651123,1.883613e-20
0.651367,2.504883e-20
0.651611,3.103548e-20
0.651855,3.674437e-20
0.652100,4.212561e-20
0.652344,4.712462e-20
0.652588,5.169868e-20
0.652832,5.580464e-20
0.653076,5.940596e-20
0.653320,6.246564e-20
0.653564,6.495679e-20
0.653809,6.685612e-20
0.654053,6.814452e-20
0.654297,6.881052e-20
0.654541,6.884644e-20
0.654785,6.825105e-20
0.655029,6.702920e-20
0.655273,6.519051e-20
0.655518,6.275261e-20
0.655762,5.973422e-20
0.656006,5.616555e-20
0.656250,5.207736e-20
0.656494,4.750655e-20
0.656738,4.249376e-20
0.656982,3.708529e-20
0.657227,3.132957e-20
0.657471,2.528012e-20
0.657715,1.899548e-20
0.657959,1.252644e-20
0.658203,5.939707e-21
0.658447,-7.069632e-22
0.658691,-7.356296e-21
0.658936,-1.393929e-20
0.659180,-2.039796e-20
0.659424,-2.667413e-20
0.659668,-3.270344e-20
0.659912,-3.843709e-20
0.660156,-4.381497e-20
0.660400,-4.879235e-20
0.660645,-5.331743e-20
0.660889,-5.734844e-20
0.661133,-6.084838e-20
0.661377,-6.378357e-20
0.661621,-6.612524e-20
0.661865,-6.785026e-20
0.662109,-6.894290e-20
0.662354,-6.939075e-20
0.662598,-6.918950e-20
0.662842,-6.833926e-20
0.663086,-6.684850e-20
0.663330,-6.472870e-20
0.663574,-6.199946e-20
0.663818,-5.868616e-20
0.664062,-5.481873e-20
0.664307,-5.043057e-20
0.664551,-4.556564e-20
0.664795,-4.026951e-20
0.665039,-3.458725e-20
0.665283,-2.857626e-20
0.665527,-2.228806e-20
0.665771,-1.578653e-20
0.666016,-9.129801e-21
0.666260,-2.383762e-21
0.666504,4.394220e-21
0.666748,1.113259e-20
0.666992,1.777373e-20
0.667236,2.424932e-20
0.667480,3.049883e-20
0.667725,3.646638e-20
0.667969,4.209184e-20
0.668213,4.732046e-20
0.668457,5.210354e-20
0.668701,5.639407e-20
0.668945,6.014885e-20
0.669189,6.333571e-20
0.669434,6.591964e-20
0.669678,6.787615e-20
0.669922,6.918586e-20
0.670166,6.983491e-20
0.670410,6.981641e-20
0.670654,6.912951e-20
0.670898,6.777948e-20
0.671143,6.577917e-20
0.671387,6.314515e-20
0.671631,5.990319e-20
0.671875,5.608323e-20
0.672119,5.172045e-20
0.672363,4.685744e-20
0.672607,4.153793e-20
0.672852,3.581493e-20
0.673096,2.974322e-20
0.673340,2.337696e-20
0.673584,1.678208e-20
0.673828,1.001896e-20
0.674072,3.152673e-21
0.674316,-3.747293e-21
0.674561,-1.062058e-20
0.674805,-1.739208e-20
0.675049,-2.400235e-20
0.675293,-3.038781e-20
0.675537,-3.648026e-20
0.675781,-4.222399e-20
0.676025,-4.756092e-20
0.676270,-5.244023e-20
0.676514,-5.681354e-20
0.676758,-6.063730e-20
0.677002,-6.387319e-20
0.677246,-6.648747e-20
0.677490,-6.845535e-20
0.677734,-6.975551e-20
0.677979,-7.037503e-20
0.678223,-7.030660e-20
0.678467,-6.954961e-20
0.678711,-6.811076e-20
0.678955,-6.600274e-20
0.679199,-6.324500e-20
0.679443,-5.986514e-20
0.679688,-5.589341e-20
0.679932,-5.136898e-20
0.680176,-4.633560e-20
0.680420,-4.084211e-20
0.680664,-3.494012e-20
0.680908,-2.869086e-20
0.681152,-2.214859e-20
0.681396,-1.538754e-20
0.681641,-8.464948e-21
0.681885,-1.455332e-21
0.682129,5.574189e-21
0.682373,1.255724e-20
0.682617,1.942024e-20
0.682861,2.609403e-20
0.683105,3.251619e-20
0.683350,3.862144e-20
0.683594,4.434933e-20
0.683838,4.963887e-20
0.684082,5.443930e-20
0.684326,5.870131e-20
0.684570,6.238216e-20
0.684814,6.544404e-20
0.685059,6.785427e-20
0.685303,6.958955e-20
0.685547,7.063013e-20
0.685791,7.096522e-20
0.686035,7.059007e-20
0.686279,6.950746e-20
0.686523,6.772690e-20
0.686768,6.526584e-20
0.687012,6.214673e-20
0.687256,5.840004e-20
0.687500,5.406371e-20
0.687744,4.917923e-20
0.687988,4.379649e-20
0.688232,3.796554e-20
0.688477,3.174695e-20
0.688721,2.520396e-20
0.688965,1.840127e-20
0.689209,1.140616e-20
0.689453,4.287957e-21
0.689697,-2.877162e-21
0.689941,-1.002102e-20
0.690186,-1.707109e-20
0.690430,-2.395251e-20
0.690674,-3.059525e-20
0.690918,-3.693351e-20
0.691162,-4.290400e-20
0.691406,-4.844089e-20
0.691650,-5.348835e-20
0.691895,-5.799705e-20
0.692139,-6.191785e-20
0.692383,-6.521036e-20
0.692627,-6.783942e-20
0.692871,-6.977725e-20
0.693115,-7.100328e-20
0.693359,-7.150329e-20
0.693604,-7.127116e-20
0.693848,-7.030821e-20
0.694092,-6.862361e-20
0.694336,-6.623185e-20
0.694580,-6.315893e-20
0.694824,-5.943267e-20
0.695068,-5.509173e-20
0.695312,-5.017921e-20
0.695557,-4.474467e-20
0.695801,-3.884415e-20
0.696045,-3.253984e-20
0.696289,-2.589148e-20
0.696533,-1.896797e-20
0.696777,-1.184362e-20
0.697021,-4.591968e-21
0.697266,2.716396e-21
0.697510,1.000142e-20
0.697754,1.718964e-20
0.697998,2.420623e-20
0.698242,3.097592e-20
0.698486,3.742998e-20
0.698730,4.350240e-20
0.698975,4.912398e-20
0.699219,5.424119e-20
0.699463,5.879517e-20
0.699707,6.273972e-20
0.699951,6.603337e-20
0.700195,6.863850e-20
0.700439,7.052743e-20
0.700684,7.167945e-20
0.700928,7.208115e-20
0.701172,7.172712e-20
0.701416,7.061967e-20
0.701660,6.876906e-20
0.701904,6.619334e-20
0.702148,6.291940e-20
0.702393,5.897972e-20
0.702637,5.441387e-20
0.702881,4.927022e-20
0.703125,4.360314e-20
0.703369,3.746909e-20
0.703613,3.093289e-20
0.703857,2.406297e-20
0.704102,1.693472e-20
0.704346,9.619060e-21
0.704590,2.192076e-21
0.704834,-5.263196e-21
0.705078,-1.266979e-20
0.705322,-1.994674e-20
0.705566,-2.702063e-20
0.705811,-3.381160e-20
0.706055,-4.025072e-20
0.706299,-4.626318e-20
0.706543,-5.178947e-20
0.706787,-5.676850e-20
0.707031,-6.114337e-20
0.707275,-6.486894e-20
0.707520,-6.790306e-20
0.707764,-7.021305e-20
0.708008,-7.177164e-20
0.708252,-7.256097e-20
0.708496,-7.257170e-20
0.708740,-7.180224e-20
0.708984,-7.025945e-20
0.709229,-6.795848e-20
0.709473,-6.492375e-20
0.709717,-6.118420e-20
0.709961,-5.678153e-20
0.710205,-5.176106e-20
0.710449,-4.617680e-20
0.710693,-4.008555e-20
0.710938,-3.355792e-20
0.711182,-2.665827e-20
0.711426,-1.946371e-20
0.711670,-1.204859e-20
0.711914,-4.498552e-21
0.712158,3.110047e-21
0.712402,1.069117e-20
0.712646,1.816222e-20
0.712891,2.544474e-20
0.713135,3.245371e-20
0.713379,3.911722e-20
0.713623,4.535882e-20
0.713867,5.111045e-20
0.714111,5.630716e-20
0.714355,6.089385e-20
0.714600,6.481554e-20
0.714844,6.803071e-20
0.715088,7.050180e-20
0.715332,7.220007e-20
0.715576,7.310581e-20
0.715820,7.320760e-20
0.716064,7.250265e-20
0.716309,7.099786e-20
0.716553,6.870742e-20
0.716797,6.565576e-20
0.717041,6.187505e-20
0.717285,5.740616e-20
0.717529,5.229742e-20
0.717773,4.660440e-20
0.718018,4.038882e-20
0.718262,3.371669e-20
0.718506,2.666623e-20
0.718750,1.931176e-20
0.718994,1.173338e-20
0.719238,4.016710e-21
0.719482,-3.749649e-21
0.719727,-1.148415e-20
0.719971,-1.909755e-20
0.720215,-2.650507e-20
0.720459,-3.362395e-20
0.720703,-4.037245e-20
0.720947,-4.667572e-20
0.721191,-5.246135e-20
0.721436,-5.766388e-20
0.721680,-6.222378e-20
0.721924,-6.608858e-20
0.722168,-6.921367e-20
0.722412,-7.156203e-20
0.722656,-7.310591e-20
0.722900,-7.382659e-20
0.723145,-7.371427e-20
0.723389,-7.276856e-20
0.723633,-7.099875e-20
0.723877,-6.842329e-20
0.724121,-6.506961e-20
0.724365,-6.097476e-20
0.724609,-5.618327e-20
0.724854,-5.074813e-20
0.725098,-4.473030e-20
0.725342,-3.819913e-20
0.725586,-3.122381e-20
0.725830,-2.388802e-20
0.726074,-1.626902e-20
0.726318,-8.458666e-21
0.726562,-5.437360e-22
0.726807,7.387678e-21
0.727051,1.524138e-20
0.727295,2.292835e-20
0.727539,3.036059e-20
0.727783,3.744977e-20
0.728027,4.411824e-20
0.728271,5.028468e-20
0.728516,5.588012e-20
0.728760,6.083652e-20
0.729004,6.509637e-20
0.729248,6.860942e-20
0.729492,7.133350e-20
0.729736,7.323508e-20
0.729980,7.429146e-20
0.730225,7.448807e-20
0.730469,7.382125e-20
0.730713,7.229695e-20
0.730957,6.993188e-20
0.731201,6.675044e-20
0.731445,6.278976e-20
0.731689,5.809318e-20
0.731934,5.271379e-20
0.732178,4.671548e-20
0.732422,4.016327e-20
0.732666,3.313581e-20
0.732910,2.571241e-20
0.733154,1.798194e-20
0.733398,1.003000e-20
0.733643,1.953919e-21
0.733887,-6.154544e-21
0.734131,-1.419789e-20
0.734375,-2.208583e-20
0.734619,-2.972016e-20
0.734863,-3.701065e-20
0.735107,-4.387555e-20
0.735352,-5.022848e-20
0.735596,-5.599440e-20
0.735840,-6.110369e-20
0.736084,-6.549560e-20
0.736328,-6.911622e-20
0.736572,-7.192085e-20
0.736816,-7.387504e-20
0.737061,-7.495290e-20
0.737305,-7.514065e-20
0.737549,-7.443401e-20
0.737793,-7.284001e-20
0.738037,-7.037472e-20
0.738281,-6.706698e-20
0.738525,-6.295477e-20
0.738770,-5.808516e-20
0.739014,-5.251362e-20
0.739258,-4.630827e-20
0.739502,-3.953972e-20
0.739746,-3.228838e-20
0.739990,-2.464197e-20
0.740234,-1.669177e-20
0.740479,-8.531231e-21
0.740723,-2.576477e-22
0.740967,8.026545e-21
0.741211,1.622420e-20
0.741455,2.423382e-20
0.741699,3.195977e-20
0.741943,3.930638e-20
0.742188,4.618583e-20
0.742432,5.251180e-20
0.742676,5.820805e-20
0.742920,6.320248e-20
0.743164,6.743422e-20
0.743408,7.084899e-20
0.743652,7.340423e-20
0.743896,7.506673e-20
0.744141,7.581426e-20
0.744385,7.563605e-20
0.744629,7.453189e-20
0.744873,7.251368e-20
0.745117,6.960441e-20
0.745361,6.583837e-20
0.745605,6.125899e-20
0.745850,5.592014e-20
0.746094,4.988773e-20
0.746338,4.323441e-20
0.746582,3.604104e-20
0.746826,2.839372e-20
0.747070,2.038528e-20
0.747314,1.211846e-20
0.747559,3.690579e-21
0.747803,-4.791418e-21
0.748047,-1.322532e-20
0.748291,-2.150399e-20
0.748535,-2.952481e-20
0.748779,-3.718844e-20
0.749023,-4.439571e-20
0.749268,-5.105884e-20
0.749512,-5.709411e-20
0.749756,-6.242088e-20
0.750000,-6.697482e-20
0.750244,-7.069578e-20
0.750488,-7.353523e-20
0.750732,-7.545631e-20
0.750977,-7.643226e-20
0.751221,-7.644903e-20
0.751465,-7.550438e-20
0.751709,-7.360836e-20
0.751953,-7.078192e-20
0.752197,-6.705916e-20
0.752441,-6.248559e-20
0.752686,-5.711700e-20
0.752930,-5.101963e-20
0.753174,-4.426968e-20
0.753418,-3.694833e-20
0.753662,-2.915172e-20
0.753906,-2.097424e-20
0.754150,-1.252006e-20
0.754395,-3.896189e-21
0.754639,4.786679e-21
0.754883,1.341849e-20
0.755127,2.188951e-20
0.755371,3.009054e-20
0.755615,3.791813e-20
0.755859,4.526756e-20
0.756104,5.204566e-20
0.756348,5.816488e-20
0.756592,6.354314e-20
0.756836,6.811058e-20
0.757080,7.180778e-20
0.757324,7.458315e-20
0.757568,7.640002e-20
0.757812,7.723228e-20
0.758057,7.706723e-20
0.758301,7.590468e-20
0.758545,7.375703e-20
0.758789,7.065045e-20
0.759033,6.662312e-20
0.759277,6.172510e-20
0.759521,5.601892e-20
0.759766,4.957502e-20
0.760010,4.247681e-20
0.760254,3.481702e-20
0.760498,2.669025e-20
0.760742,1.820712e-20
0.760986,9.474016e-21
0.761230,6.065306e-22
0.761475,-8.279304e-21
0.761719,-1.706917e-20
0.761963,-2.564437e-20
0.762207,-3.389271e-20
0.762451,-4.170529e-20
0.762695,-4.897611e-20
0.762939,-5.561160e-20
0.763184,-6.151937e-20
0.763428,-6.661954e-20
0.763672,-7.084496e-20
0.763916,-7.413575e-20
0.764160,-7.644679e-20
0.764404,-7.774499e-20
0.764648,-7.801041e-20
0.764893,-7.723732e-20
0.765137,-7.543337e-20
0.765381,-7.262073e-20
0.765625,-6.883391e-20
0.765869,-6.412228e-20
0.766113,-5.854477e-20
0.766357,-5.217711e-20
0.766602,-4.509954e-20
0.766846,-3.740712e-20
0.767090,-2.920356e-20
0.767334,-2.059548e-20
0.767578,-1.169724e-20
0.767822,-2.631716e-21
0.768066,6.480769e-21
0.768311,1.551830e-20
0.768555,2.435830e-20
0.768799,3.287819e-20
0.769043,4.096438e-20
0.769287,4.850381e-20
0.769531,5.539241e-20
0.769775,6.153744e-20
0.770020,6.685215e-20
0.770264,7.126000e-20
0.770508,7.470112e-20
0.770752,7.712576e-20
0.770996,7.849725e-20
0.771240,7.879475e-20
0.771484,7.801149e-20
0.771729,7.615564e-20
0.771973,7.325024e-20
0.772217,6.933198e-20
0.772461,6.445440e-20
0.772705,5.867882e-20
0.772949,5.208682e-20
0.773193,4.476426e-20
0.773438,3.681300e-20
0.773682,2.834077e-20
0.773926,1.946503e-20
0.774170,1.030456e-20
0.774414,9.895942e-22
0.774658,-8.351710e-21
0.774902,-1.758858e-20
0.775146,-2.659245e-20
0.775391,-3.523636e-20
0.775635,-4.340062e-20
0.775879,-5.096655e-20
0.776123,-5.782900e-20
0.776367,-6.388885e-20
0.776611,-6.905921e-20
0.776855,-7.326418e-20
0.777100,-7.644298e-20
0.777344,-7.854800e-20
0.777588,-7.954654e-20
0.777832,-7.942188e-20
0.778076,-7.817295e-20
0.778320,-7.581442e-20
0.778564,-7.237677e-20
0.778809,-6.790656e-20
0.779053,-6.246495e-20
0.779297,-5.612583e-20
0.779541,-4.897845e-20
0.779785,-4.112081e-20
0.780029,-3.266584e-20
0.780273,-2.373203e-20
0.780518,-1.444491e-20
